id,url,title,duration,timestamp,tabs,thumbnail,source_name,usage_rights,reuse_policy
Cr36EJzUbyw,https://www.youtube.com/watch?v=Cr36EJzUbyw,Nissan Altima con ProPILOT Assist,346.0,,videos,https://i.ytimg.com/vi/Cr36EJzUbyw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAKxTaHi9sThmWsL-pWvIgLpwsyKg,Sergio Oliveira,external-reference,embed_link_and_summarize_only
LHr1JsWfHvE,https://www.youtube.com/watch?v=LHr1JsWfHvE,"Grand Cherokee 4xe. Gran SUV, pero en otra versión.",730.0,,videos,https://i.ytimg.com/vi/LHr1JsWfHvE/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIFMoQTAP&rs=AOn4CLBYP3vSmOO6KRhK8-7Mk11f7BG9QQ,Sergio Oliveira,external-reference,embed_link_and_summarize_only
DJZxQVgH3s8,https://www.youtube.com/watch?v=DJZxQVgH3s8,La Cochera Radio,1972.0,,videos,https://i.ytimg.com/vi/DJZxQVgH3s8/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIGUoZTAP&rs=AOn4CLDu74j2baoE-InP-tJoU0HkHCI0ag,Sergio Oliveira,external-reference,embed_link_and_summarize_only
Y62ek-99Xjs,https://www.youtube.com/watch?v=Y62ek-99Xjs,OneCarNow. Una forma simple de hacerse de tu auto,1053.0,,videos,https://i.ytimg.com/vi/Y62ek-99Xjs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAqW_dqCThrvIuVF76vhuJhKwarKQ,Sergio Oliveira,external-reference,embed_link_and_summarize_only
FYf2w9lcqmA,https://www.youtube.com/watch?v=FYf2w9lcqmA,Hyundai HB20,645.0,,videos,https://i.ytimg.com/vi/FYf2w9lcqmA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB5zpIIinrntWaesPKcdMcWPeMH6g,Sergio Oliveira,external-reference,embed_link_and_summarize_only
lZ5IdWe6LkQ,https://www.youtube.com/watch?v=lZ5IdWe6LkQ,Nissan X-Trail. La diferencia de los detalles,26.0,,videos,https://i.ytimg.com/vi/lZ5IdWe6LkQ/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhMIFooZTAP&rs=AOn4CLAbGktR_6ymnEVsuvaEBql25Cnonw,Sergio Oliveira,external-reference,embed_link_and_summarize_only
4GTb0c3-HHY,https://www.youtube.com/watch?v=4GTb0c3-HHY,La Cochera Radio,1994.0,,videos,https://i.ytimg.com/vi/4GTb0c3-HHY/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIFooVTAP&rs=AOn4CLChWLI_BirrKWDSqyR7q026PSnb1g,Sergio Oliveira,external-reference,embed_link_and_summarize_only
1TVjx4naCMA,https://www.youtube.com/watch?v=1TVjx4naCMA,Honda CR V Hybrid,739.0,,videos,https://i.ytimg.com/vi/1TVjx4naCMA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDW9PD392rgYpgu1ope7eoff_r6ng,Sergio Oliveira,external-reference,embed_link_and_summarize_only
lueEw9oJj6Y,https://www.youtube.com/watch?v=lueEw9oJj6Y,MG HS 2024,874.0,,videos,https://i.ytimg.com/vi/lueEw9oJj6Y/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhFIF0oZTAP&rs=AOn4CLD5ZrM8ezHELuFK8jfsaxt6Qy9LsA,Sergio Oliveira,external-reference,embed_link_and_summarize_only
EoGIS-IB_5E,https://www.youtube.com/watch?v=EoGIS-IB_5E,Nissan Pathfinder 2023. Evolución completa.,631.0,,videos,https://i.ytimg.com/vi/EoGIS-IB_5E/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIF0oUDAP&rs=AOn4CLDzNBgdmFfuTsZzgfYhRsNYVZ-xHw,Sergio Oliveira,external-reference,embed_link_and_summarize_only
1kriEnl_bX0,https://www.youtube.com/watch?v=1kriEnl_bX0,Nissan Altima Exclusive 2023. Nada como un gran sedán.,505.0,,videos,https://i.ytimg.com/vi/1kriEnl_bX0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDKu5GZxmRaNVd7nosie88ujefLMQ,Sergio Oliveira,external-reference,embed_link_and_summarize_only
wfp21CI4SKk,https://www.youtube.com/watch?v=wfp21CI4SKk,Cupra León 300HP,587.0,,videos,https://i.ytimg.com/vi/wfp21CI4SKk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAMqwJrZlOUVXicNxkF6YU6XBnWaA,Sergio Oliveira,external-reference,embed_link_and_summarize_only
gdHQfgx6oMc,https://www.youtube.com/watch?v=gdHQfgx6oMc,Mazda CX-5 y Mazda CX-50. ¿Qué tan distintas son?,1184.0,,videos,https://i.ytimg.com/vi/gdHQfgx6oMc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBGbvLRaEu-KuE3sh8qAmobW9vC5w,Sergio Oliveira,external-reference,embed_link_and_summarize_only
1Td8aTehHmo,https://www.youtube.com/watch?v=1Td8aTehHmo,Mi experiencia con el DJI MIC,490.0,,videos,https://i.ytimg.com/vi/1Td8aTehHmo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDff7YUio5kFwaADVW0u3WIihM2HA,Sergio Oliveira,external-reference,embed_link_and_summarize_only
6Szr989QSZk,https://www.youtube.com/watch?v=6Szr989QSZk,Nuevo Yaris sedán.,72.0,,videos,https://i.ytimg.com/vi/6Szr989QSZk/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgBtgiAArgIigIMCAAQARhCIFkocjAP&rs=AOn4CLBbTThCubDFe_-Nl-LL9x9xzsTqwA,Sergio Oliveira,external-reference,embed_link_and_summarize_only
EmTjz-J_0RQ,https://www.youtube.com/watch?v=EmTjz-J_0RQ,Onix vs Virtus,837.0,,videos,https://i.ytimg.com/vi/EmTjz-J_0RQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAEz4PqtN2gCoFIXHRZe0iAW4r3bA,Sergio Oliveira,external-reference,embed_link_and_summarize_only
NxG62yzLDao,https://www.youtube.com/watch?v=NxG62yzLDao,X-Trail 2023. Tecnología y seguridad,138.0,,videos,https://i.ytimg.com/vi/NxG62yzLDao/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgBtgiAAoAPigIMCAAQARhQIFkoZTAP&rs=AOn4CLAZhorQFL0e3Ie_DXizAa1J8KFPuw,Sergio Oliveira,external-reference,embed_link_and_summarize_only
ZMbvzSClSsA,https://www.youtube.com/watch?v=ZMbvzSClSsA,La Cochera 6 de mayo,1926.0,,videos,https://i.ytimg.com/vi/ZMbvzSClSsA/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gSAAugCigIMCAAQARhlIFIoQjAP&rs=AOn4CLCI6xss-749MHuMzP4VJ0hpcpCSwQ,Sergio Oliveira,external-reference,embed_link_and_summarize_only
EhQbuQLwHB4,https://www.youtube.com/watch?v=EhQbuQLwHB4,Virtus Highline 2023. ¿El mejor en su categoría?,988.0,,videos,https://i.ytimg.com/vi/EhQbuQLwHB4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCGWOKwG9ryhAjk5onFRh3jFKafRw,Sergio Oliveira,external-reference,embed_link_and_summarize_only
eTDaS2QCL38,https://www.youtube.com/watch?v=eTDaS2QCL38,Kia Soul,686.0,,videos,https://i.ytimg.com/vi/eTDaS2QCL38/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDW1sRGOtHPqfRbmdr-ZLQwpPrfNg,Sergio Oliveira,external-reference,embed_link_and_summarize_only
O_QKU3WVdtM,https://www.youtube.com/watch?v=O_QKU3WVdtM,XTrail e Power. Lo mejor de los dos mundos.,843.0,,videos,https://i.ytimg.com/vi/O_QKU3WVdtM/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhNIF4oZTAP&rs=AOn4CLAwwnfpEuHASl_HrVkAkEWpWfWvKg,Sergio Oliveira,external-reference,embed_link_and_summarize_only
-ZgZ2aO-GMo,https://www.youtube.com/watch?v=-ZgZ2aO-GMo,Fiat Fastback 2024,694.0,,videos,https://i.ytimg.com/vi/-ZgZ2aO-GMo/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIFsoWDAP&rs=AOn4CLAWeCSVa5hJjBebrIH90-A--eV7-A,Sergio Oliveira,external-reference,embed_link_and_summarize_only
eit60g2NJs0,https://www.youtube.com/watch?v=eit60g2NJs0,MG RX5. Gran valor por tu dinero.,809.0,,videos,https://i.ytimg.com/vi/eit60g2NJs0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAC-3qEgN0LR3CqCIVVzOWbs52XXA,Sergio Oliveira,external-reference,embed_link_and_summarize_only
Oog6UZGLRGU,https://www.youtube.com/watch?v=Oog6UZGLRGU,Nissan Z,50.0,,videos,https://i.ytimg.com/vi/Oog6UZGLRGU/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhyID8oOjAP&rs=AOn4CLDFA_lMCDtfT-9UciH44XpTkdnYgw,Sergio Oliveira,external-reference,embed_link_and_summarize_only
wFWB-23gYSI,https://www.youtube.com/watch?v=wFWB-23gYSI,La Cochera Radio,2252.0,,videos,https://i.ytimg.com/vi/wFWB-23gYSI/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhPIFsoZTAP&rs=AOn4CLDbyySqVBOgPOP6yEqG6EEUldbaJA,Sergio Oliveira,external-reference,embed_link_and_summarize_only
DGur_7HUZDE,https://www.youtube.com/watch?v=DGur_7HUZDE,Chevrolet Aveo 2024,712.0,,videos,https://i.ytimg.com/vi/DGur_7HUZDE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDjNUBsQ-WP-NEw591Usu8aORQlaw,Sergio Oliveira,external-reference,embed_link_and_summarize_only
Z6p-uIdHgnI,https://www.youtube.com/watch?v=Z6p-uIdHgnI,"Entrevista Kia. EV6 GT, EV9 y otras novedades de Kia para México",550.0,,videos,https://i.ytimg.com/vi/Z6p-uIdHgnI/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIF8oWTAP&rs=AOn4CLDcClIaFIccRHEfQV7tbf2bSBu6aw,Sergio Oliveira,external-reference,embed_link_and_summarize_only
y_8L9pu19O0,https://www.youtube.com/watch?v=y_8L9pu19O0,X-Trail. El lujo es mejor cuando todos los disfrutan,138.0,,videos,https://i.ytimg.com/vi/y_8L9pu19O0/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgBtgiAAoAPigIMCAAQARhQIFooZTAP&rs=AOn4CLAz1nRy9g8xBsnE3avIQNke7CSF5g,Sergio Oliveira,external-reference,embed_link_and_summarize_only
UUET9GMyjtc,https://www.youtube.com/watch?v=UUET9GMyjtc,Hyundai HB20 Sedán 2023,1192.0,,videos,https://i.ytimg.com/vi/UUET9GMyjtc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAdXMRAnllO1EFC_VPzfF70HCFYeg,Sergio Oliveira,external-reference,embed_link_and_summarize_only
5akqVlyuMow,https://www.youtube.com/watch?v=5akqVlyuMow,Chevrolet Aveo 2024,711.0,,videos,https://i.ytimg.com/vi/5akqVlyuMow/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCvNHSxnRKj322WN58F1ZjTl2FJEQ,Sergio Oliveira,external-reference,embed_link_and_summarize_only
rTne32WoqZ0,https://www.youtube.com/watch?v=rTne32WoqZ0,Chevrolet Colorado 2024. Manejo sorprendente.,581.0,,videos,https://i.ytimg.com/vi/rTne32WoqZ0/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhbIGIoZTAP&rs=AOn4CLB3fCYRH6vdeQRUMvC6OFuJ20_w7A,Sergio Oliveira,external-reference,embed_link_and_summarize_only
RdU93h4EGiM,https://www.youtube.com/watch?v=RdU93h4EGiM,MG GT. ¿Y el consumo?,106.0,,videos,https://i.ytimg.com/vi/RdU93h4EGiM/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgBtgiAAoAPigIMCAAQARhyIEUoQDAP&rs=AOn4CLCwkX9y0lXedroSSWDPL5kB6hTyAw,Sergio Oliveira,external-reference,embed_link_and_summarize_only
0sGQwpjU8j8,https://www.youtube.com/watch?v=0sGQwpjU8j8,¿Hay refacciones en MG?,955.0,,videos,https://i.ytimg.com/vi/0sGQwpjU8j8/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIE8oUzAP&rs=AOn4CLAgEhM-tx1ictkWcjLN3HQtWZj7xA,Sergio Oliveira,external-reference,embed_link_and_summarize_only
HY34TBVgiDo,https://www.youtube.com/watch?v=HY34TBVgiDo,Hummer EV,686.0,,videos,https://i.ytimg.com/vi/HY34TBVgiDo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA4jt487pwhZAp129foaxkvGd_pnA,Sergio Oliveira,external-reference,embed_link_and_summarize_only
UHi47GUn_9A,https://www.youtube.com/watch?v=UHi47GUn_9A,Toyota Avanza 2023,1443.0,,videos,https://i.ytimg.com/vi/UHi47GUn_9A/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCIHjRPg9CTJocScs8lM9V_yKAAjQ,Sergio Oliveira,external-reference,embed_link_and_summarize_only
qnk5s0swdxM,https://www.youtube.com/watch?v=qnk5s0swdxM,Kia Sportage 2023,781.0,,videos,https://i.ytimg.com/vi/qnk5s0swdxM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC5iSGjxOF_LLPvwAZ8sH-j8_bXsQ,Sergio Oliveira,external-reference,embed_link_and_summarize_only
fKMDpt_yWEo,https://www.youtube.com/watch?v=fKMDpt_yWEo,El éxito del MG GT tiene mucho que ver con su diseño,139.0,,videos,https://i.ytimg.com/vi/fKMDpt_yWEo/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgBtgiAAoAPigIMCAAQARhlIGUoSzAP&rs=AOn4CLArszaksY0NoXm_zWXS_jGwF686JQ,Sergio Oliveira,external-reference,embed_link_and_summarize_only
LZITkx0CvEk,https://www.youtube.com/watch?v=LZITkx0CvEk,Nissan Sentra 2024,40.0,,videos,https://i.ytimg.com/vi/LZITkx0CvEk/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhUIFwoZTAP&rs=AOn4CLAzNljJ9a9mqem2SkOeyYFxc1FWCQ,Sergio Oliveira,external-reference,embed_link_and_summarize_only
omr7GDMvIW0,https://www.youtube.com/watch?v=omr7GDMvIW0,Nissan X Trail,352.0,,videos,https://i.ytimg.com/vi/omr7GDMvIW0/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhyIEYoNzAP&rs=AOn4CLDYPj-S-2nrFeZvoKtIykQh9bYWnw,Sergio Oliveira,external-reference,embed_link_and_summarize_only
EZcsqWbTxW8,https://www.youtube.com/watch?v=EZcsqWbTxW8,Kia Niro 2023,1104.0,,videos,https://i.ytimg.com/vi/EZcsqWbTxW8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCio_JwLOFw_5gFRa003IVN_QC8gQ,Sergio Oliveira,external-reference,embed_link_and_summarize_only
akT88XQ5b58,https://www.youtube.com/watch?v=akT88XQ5b58,Jeep Compass 2023,877.0,,videos,https://i.ytimg.com/vi/akT88XQ5b58/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDj-8PmUHsrLEcBxlLxYHNTk_eBnw,Sergio Oliveira,external-reference,embed_link_and_summarize_only
NuVyp1iu9-g,https://www.youtube.com/watch?v=NuVyp1iu9-g,Entrevista Miguel Barbeyto. ¿Cuándo habrá CX-30? ¿Por qué bajó de precio Mazda 3?,1490.0,,videos,https://i.ytimg.com/vi/NuVyp1iu9-g/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhIIF0oZTAP&rs=AOn4CLC35VZ9ANWdGLwEmkNon-9ay1oZZw,Sergio Oliveira,external-reference,embed_link_and_summarize_only
RPqlS1G4F2c,https://www.youtube.com/watch?v=RPqlS1G4F2c,Manejé la nueva Mazda CX 50. Y así se siente.,690.0,,videos,https://i.ytimg.com/vi/RPqlS1G4F2c/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBvCc9ik21gANWtT4__Up9ktfPo9g,Sergio Oliveira,external-reference,embed_link_and_summarize_only
setDpja8MKY,https://www.youtube.com/watch?v=setDpja8MKY,Jetour llega a México,40.0,,videos,https://i.ytimg.com/vi/setDpja8MKY/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARh_IDUoLDAP&rs=AOn4CLDlEAVASI37q_D08h8Busr0fgR4Dw,Sergio Oliveira,external-reference,embed_link_and_summarize_only
b_CVanNZG8Q,https://www.youtube.com/watch?v=b_CVanNZG8Q,Clase G pickup,45.0,,videos,https://i.ytimg.com/vi/b_CVanNZG8Q/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhyIF0oNTAP&rs=AOn4CLAJblDh5-Nn3gmjmHUvR5jgt7CYxQ,Sergio Oliveira,external-reference,embed_link_and_summarize_only
JWpUmSRl4qc,https://www.youtube.com/watch?v=JWpUmSRl4qc,La marca de la que todos hablaron en 2022,94.0,,videos,https://i.ytimg.com/vi/JWpUmSRl4qc/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgBtgiAAoAPigIMCAAQARhlIFsoPzAP&rs=AOn4CLDgF4L_dPBl4sQlEtxHyaq6Qnd8cQ,Sergio Oliveira,external-reference,embed_link_and_summarize_only
juIoY_TAOnM,https://www.youtube.com/watch?v=juIoY_TAOnM,RAM 700 Longhorn,45.0,,videos,https://i.ytimg.com/vi/juIoY_TAOnM/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARheIF4oXjAP&rs=AOn4CLDZmdrW3XjS-WzQBp1zABzQRHa3bQ,Sergio Oliveira,external-reference,embed_link_and_summarize_only
YipkFTupl1A,https://www.youtube.com/watch?v=YipkFTupl1A,Toyota Highlander HEV,45.0,,videos,https://i.ytimg.com/vi/YipkFTupl1A/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhAIF8ocjAP&rs=AOn4CLA2ICI6QuMHKtSvW0SYlwNC1tPKOA,Sergio Oliveira,external-reference,embed_link_and_summarize_only
YdIG-e0UEI0,https://www.youtube.com/watch?v=YdIG-e0UEI0,Ram 1500 REV,41.0,,videos,https://i.ytimg.com/vi/YdIG-e0UEI0/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhyIFgoOjAP&rs=AOn4CLBSZe53nn6GWzs3zLBn9r1JeYeFkQ,Sergio Oliveira,external-reference,embed_link_and_summarize_only
140LEiPqO6k,https://www.youtube.com/watch?v=140LEiPqO6k,Volkswagen Teramont 2024,46.0,,videos,https://i.ytimg.com/vi/140LEiPqO6k/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhSIFooZTAP&rs=AOn4CLDzq-eji8mUfZywzbkA-133sLOK8g,Sergio Oliveira,external-reference,embed_link_and_summarize_only
LQ7PZUOOusU,https://www.youtube.com/watch?v=LQ7PZUOOusU,¿Cuántos HP necesitas para rebasar 400 km/h? El día que MG rompió el récord mundial de velocidad.,109.0,,videos,https://i.ytimg.com/vi/LQ7PZUOOusU/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgBtgiAAoAPigIMCAAQARhVIFcoZTAP&rs=AOn4CLDSBFr5NF82KQssOhiQFQ588A6qiw,Sergio Oliveira,external-reference,embed_link_and_summarize_only
7dc1evQOvLM,https://www.youtube.com/watch?v=7dc1evQOvLM,Mazda CX 5 Signature,1034.0,,videos,https://i.ytimg.com/vi/7dc1evQOvLM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLALZViGBRgT7q8fW_bKTavOWOkzGQ,Sergio Oliveira,external-reference,embed_link_and_summarize_only
KTWMXGu2NwY,https://www.youtube.com/watch?v=KTWMXGu2NwY,Los coches más caros de la actualidad,41.0,,videos,https://i.ytimg.com/vi/KTWMXGu2NwY/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIF0oVDAP&rs=AOn4CLDND47lLippQn-rt5HslJFycg0xqA,Sergio Oliveira,external-reference,embed_link_and_summarize_only
9xYqair-s04,https://www.youtube.com/watch?v=9xYqair-s04,Lamborghini dice adiós a los V12,41.0,,videos,https://i.ytimg.com/vi/9xYqair-s04/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARg9IFUoZTAP&rs=AOn4CLAqo5-p4YZKhevCcEN9LzpMS5mdeQ,Sergio Oliveira,external-reference,embed_link_and_summarize_only
G_7zITj05AU,https://www.youtube.com/watch?v=G_7zITj05AU,Ford Ranger Raptor,41.0,,videos,https://i.ytimg.com/vi/G_7zITj05AU/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhyIFUoQjAP&rs=AOn4CLDigTnQA16gwVfLLz10qd7AoAKeFg,Sergio Oliveira,external-reference,embed_link_and_summarize_only
T8TNIf3ZaVg,https://www.youtube.com/watch?v=T8TNIf3ZaVg,Mazda 2 by Auto Exe,41.0,,videos,https://i.ytimg.com/vi/T8TNIf3ZaVg/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARheIF4oXjAP&rs=AOn4CLA5FEZ-ya4zoLuWnlQgpXb3ONWgUQ,Sergio Oliveira,external-reference,embed_link_and_summarize_only
LRFrNVXtyiY,https://www.youtube.com/watch?v=LRFrNVXtyiY,Ford Territory,1134.0,,videos,https://i.ytimg.com/vi/LRFrNVXtyiY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCFL4_3omY9IEDgTRKxFLPntCufCA,Sergio Oliveira,external-reference,embed_link_and_summarize_only
OO42t-Foo0s,https://www.youtube.com/watch?v=OO42t-Foo0s,Mercedes Benz SLR McLaren Stirling Moss,41.0,,videos,https://i.ytimg.com/vi/OO42t-Foo0s/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhyIEsoJzAP&rs=AOn4CLATZ_tYSBs85fY10--xr21I6JQhFQ,Sergio Oliveira,external-reference,embed_link_and_summarize_only
6UNGgCTpHqU,https://www.youtube.com/watch?v=6UNGgCTpHqU,"Mazda CX-90, finalmente se deja ver.",201.0,,videos,https://i.ytimg.com/vi/6UNGgCTpHqU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDhyj9h-SDiThnghngsi5J66gkluw,Sergio Oliveira,external-reference,embed_link_and_summarize_only
NUlZXGGHdqk,https://www.youtube.com/watch?v=NUlZXGGHdqk,Mazda 2 2024,41.0,,videos,https://i.ytimg.com/vi/NUlZXGGHdqk/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIGUoZTAP&rs=AOn4CLCyNnPOekguxbo9VYLppP3qv0b-Ig,Sergio Oliveira,external-reference,embed_link_and_summarize_only
Nk6_LUoWxsM,https://www.youtube.com/watch?v=Nk6_LUoWxsM,Así sería la nueva Tacoma,41.0,,videos,https://i.ytimg.com/vi/Nk6_LUoWxsM/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhkIGQoZDAP&rs=AOn4CLACrPAk9wzDmHfSmrj4Gl6kr9L_Rw,Sergio Oliveira,external-reference,embed_link_and_summarize_only
